Order Customer Id,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Score,RFM_Total_Score,Customer_Segmentation
2159,665,15,8169.279968219998,4,2,1,421,7,Customers Needing Attention
2160,772,9,3341.3200586,4,2,2,422,8,Promising
2161,623,8,3908.67001336,4,2,2,422,8,Promising
2162,722,5,4381.8799441,4,3,2,432,9,Recent Customers
2163,124,10,3078.9700469000004,2,2,2,222,6,Can't lose them
2164,315,18,7115.93004596,4,1,1,411,6,Can't lose them
2165,151,6,3245.2600020000004,2,3,2,232,7,Customers Needing Attention
2166,376,12,3706.1899836,4,2,2,422,8,Promising
2167,567,6,2102.43000036,4,3,3,433,10,Loyal Customers
2168,498,2,372.06999199999996,4,3,3,433,10,Loyal Customers
2169,342,26,10120.06004733,4,1,1,411,6,Can't lose them
2170,368,16,8297.12001296,4,1,1,411,6,Can't lose them
2171,432,7,5005.7500305,4,3,2,432,9,Recent Customers
2172,314,17,4486.26998535,4,1,2,412,7,Customers Needing Attention
2173,307,7,5480.200069439999,3,3,2,332,8,Promising
2174,322,20,10034.44997437,4,1,1,411,6,Can't lose them
2175,157,16,5521.9900246199995,2,1,2,212,5,At Risk
2176,362,4,647.60000801,4,3,3,433,10,Loyal Customers
2177,217,12,4333.580002000001,3,2,2,322,7,Customers Needing Attention
2178,883,2,474.47000872,4,3,3,433,10,Loyal Customers
2179,435,12,8235.060088819999,4,2,1,421,7,Customers Needing Attention
2180,127,27,9070.180114179999,2,1,1,211,4,Lost
2181,312,9,3879.75005328,4,2,2,422,8,Promising
2182,130,7,2329.34004011,2,3,3,233,8,Promising
2183,223,18,8151.12997847,3,1,1,311,5,At Risk
2184,482,9,4092.8899689,4,2,2,422,8,Promising
2185,186,16,6962.500015540001,3,1,1,311,5,At Risk
2186,292,4,1425.96004863,3,3,3,333,9,Recent Customers
2187,631,9,3533.35002099,4,2,2,422,8,Promising
2188,258,13,5104.33997734,3,2,2,322,7,Customers Needing Attention
2189,477,4,2086.9800264,4,3,3,433,10,Loyal Customers
2190,347,16,5916.25001523,4,1,2,412,7,Customers Needing Attention
2191,385,1,191.9900055,4,4,4,444,12,Champions
2192,243,27,7739.59005726,3,1,1,311,5,At Risk
2193,243,22,9341.44008406,3,1,1,311,5,At Risk
2194,286,4,2018.9399416,3,3,3,333,9,Recent Customers
2195,314,20,6254.650009520001,4,1,1,411,6,Can't lose them
2196,508,6,4748.7599642000005,4,3,2,432,9,Recent Customers
2197,294,32,14525.20002509,3,1,1,311,5,At Risk
2198,467,14,4855.660091539999,4,2,2,422,8,Promising
2199,905,13,3113.8700599399995,4,2,2,422,8,Promising
2200,209,15,7708.30007172,3,2,1,321,6,Can't lose them
2201,284,14,5039.800052619999,3,2,2,322,7,Customers Needing Attention
2202,126,7,2612.61002352,2,3,2,232,7,Customers Needing Attention
2203,513,11,2482.35003457,4,2,3,423,9,Recent Customers
2204,213,22,11370.94996335,3,1,1,311,5,At Risk
2205,176,30,9983.530121060001,3,1,1,311,5,At Risk
2206,133,9,5807.250084400001,2,2,2,222,6,Can't lose them
2207,553,10,5304.88003558,4,2,2,422,8,Promising
2208,490,4,2077.4500426600002,4,3,3,433,10,Loyal Customers
2209,239,13,6631.7100884500005,3,2,1,321,6,Can't lose them
2210,455,17,9942.9200592,4,1,1,411,6,Can't lose them
2211,215,21,10135.580028349998,3,1,1,311,5,At Risk
2212,158,17,7408.580143159999,2,1,1,211,4,Lost
2213,163,12,5725.0200691499995,3,2,2,322,7,Customers Needing Attention
2214,126,17,8759.74015772,2,1,1,211,4,Lost
2215,135,11,6685.18001949,2,2,1,221,5,At Risk
2216,291,14,6141.570094980001,3,2,1,321,6,Can't lose them
2217,132,23,11573.819878049999,2,1,1,211,4,Lost
2218,141,8,2524.8100243500003,2,2,3,223,7,Customers Needing Attention
2219,126,20,7823.6099709599985,2,1,1,211,4,Lost
2220,197,25,18262.46019728,3,1,1,311,5,At Risk
2221,742,5,1992.4900665999999,4,3,3,433,10,Loyal Customers
2222,424,11,4023.2600211500003,4,2,2,422,8,Promising
2223,275,8,3912.5200502000002,3,2,2,322,7,Customers Needing Attention
2224,140,31,11857.620140159997,2,1,1,211,4,Lost
2225,134,9,3561.0700683100004,2,2,2,222,6,Can't lose them
2226,246,1,1229.8000335000002,3,4,3,343,10,Loyal Customers
2227,350,9,3832.6200560800003,4,2,2,422,8,Promising
2228,302,19,4929.28002915,3,1,2,312,6,Can't lose them
2229,225,37,15431.6802033,3,1,1,311,5,At Risk
2230,648,7,3419.74003594,4,3,2,432,9,Recent Customers
2231,419,15,7203.229941649999,4,2,1,421,7,Customers Needing Attention
2232,367,17,5843.89010592,4,1,2,412,7,Customers Needing Attention
2233,258,19,5068.370094180001,3,1,2,312,6,Can't lose them
2234,632,10,4016.5799902999997,4,2,2,422,8,Promising
2235,267,19,9068.410015459998,3,1,1,311,5,At Risk
2236,212,23,7405.990051400001,3,1,1,311,5,At Risk
2237,190,14,6801.30985308,3,2,1,321,6,Can't lose them
2238,269,20,4246.98005693,3,1,2,312,6,Can't lose them
2239,324,11,5411.089987959999,4,2,2,422,8,Promising
2240,167,23,6567.969982059999,3,1,1,311,5,At Risk
2241,238,10,3187.38006609,3,2,2,322,7,Customers Needing Attention
2242,267,16,6618.060060331,3,1,1,311,5,At Risk
2243,197,19,7571.580116219999,3,1,1,311,5,At Risk
2244,221,6,3066.0799638099998,3,3,2,332,8,Promising
2245,225,9,2536.6100040399997,3,2,3,323,8,Promising
2246,147,7,2027.7600136400001,2,3,3,233,8,Promising
2247,331,15,2662.55006789,4,2,2,422,8,Promising
2248,791,7,2800.29003156,4,3,2,432,9,Recent Customers
2249,303,10,7898.3600007,3,2,1,321,6,Can't lose them
2250,160,21,10020.240060619999,3,1,1,311,5,At Risk
2251,433,14,7378.250041929999,4,2,1,421,7,Customers Needing Attention
2252,162,26,10801.02012059,3,1,1,311,5,At Risk
2253,809,9,2688.62997049,4,2,2,422,8,Promising
2254,173,14,6510.3501086100005,3,2,1,321,6,Can't lose them
2255,184,23,9300.790026179999,3,1,1,311,5,At Risk
2256,210,20,11590.730015140001,3,1,1,311,5,At Risk
2257,176,24,9660.030098,3,1,1,311,5,At Risk
2258,169,14,8006.91006796,3,2,1,321,6,Can't lose them
2259,1012,3,652.05000307,4,3,3,433,10,Loyal Customers
2260,341,14,4024.36998579,4,2,2,422,8,Promising
2261,561,4,2779.07998696,4,3,2,432,9,Recent Customers
2262,567,3,1308.2600096,4,3,3,433,10,Loyal Customers
2263,600,13,2820.2700386,4,2,2,422,8,Promising
2264,764,4,624.91000748,4,3,3,433,10,Loyal Customers
2265,253,12,5533.55011356,3,2,2,322,7,Customers Needing Attention
2266,217,11,3459.9300690200002,3,2,2,322,7,Customers Needing Attention
2267,155,22,6782.730087359999,2,1,1,211,4,Lost
2268,249,21,6381.21006022,3,1,1,311,5,At Risk
2269,174,12,5948.7100296,3,2,2,322,7,Customers Needing Attention
2270,177,10,3902.2500877300004,3,2,2,322,7,Customers Needing Attention
2271,236,10,2791.65000548,3,2,2,322,7,Customers Needing Attention
2272,373,10,1981.2800178300001,4,2,3,423,9,Recent Customers
2273,308,8,1994.0100421500001,4,2,3,423,9,Recent Customers
2274,852,10,5307.38998087,4,2,2,422,8,Promising
2275,383,4,2162.0800629,4,3,3,433,10,Loyal Customers
2276,257,16,5767.90007776,3,1,2,312,6,Can't lose them
2277,124,22,9167.630054149999,2,1,1,211,4,Lost
2278,223,29,10944.610054280001,3,1,1,311,5,At Risk
2279,363,3,204.30999561,4,3,4,434,11,Champions
2280,335,8,2876.0299987,4,2,2,422,8,Promising
2281,131,13,5701.810146,2,2,2,222,6,Can't lose them
2282,305,8,3560.5400583,3,2,2,322,7,Customers Needing Attention
2283,836,4,986.25000011,4,3,3,433,10,Loyal Customers
2284,342,17,9528.25015309,4,1,1,411,6,Can't lose them
2285,555,9,2048.11998917,4,2,3,423,9,Recent Customers
2286,332,12,3671.120063590001,4,2,2,422,8,Promising
2287,159,9,4182.8700405,2,2,2,222,6,Can't lose them
2288,132,17,8232.04997298,2,1,1,211,4,Lost
2289,206,9,7331.4601284,3,2,1,321,6,Can't lose them
2290,918,8,4805.2800978000005,4,2,2,422,8,Promising
2291,170,23,11239.79010373,3,1,1,311,5,At Risk
2292,195,38,17871.520149149997,3,1,1,311,5,At Risk
2293,242,5,1418.6000212999998,3,3,3,333,9,Recent Customers
2294,387,11,3874.2000199000004,4,2,2,422,8,Promising
2295,263,16,7746.4799423,3,1,1,311,5,At Risk
2296,210,17,4738.37998936,3,1,2,312,6,Can't lose them
2297,334,15,6698.5099643799995,4,2,1,421,7,Customers Needing Attention
2298,307,22,11799.53021555,3,1,1,311,5,At Risk
2299,252,21,6885.75012605,3,1,1,311,5,At Risk
2300,187,18,5169.92000592,3,1,2,312,6,Can't lose them
2301,213,23,8796.95011944,3,1,1,311,5,At Risk
2302,1059,3,2405.0200269,4,3,3,433,10,Loyal Customers
2303,514,28,14690.62004054,4,1,1,411,6,Can't lose them
2304,140,10,5489.36009576,2,2,2,222,6,Can't lose them
2305,591,11,4190.84003477,4,2,2,422,8,Promising
2306,174,21,12770.170089820002,3,1,1,311,5,At Risk
2307,204,18,3928.95000835,3,1,2,312,6,Can't lose them
2308,150,9,3120.42003264,2,2,2,222,6,Can't lose them
2309,218,20,7526.849943050001,3,1,1,311,5,At Risk
2310,139,24,10098.66009703,2,1,1,211,4,Lost
2311,271,10,5459.270111059999,3,2,2,322,7,Customers Needing Attention
2312,380,9,1526.65001311,4,2,3,423,9,Recent Customers
2313,245,13,6348.230087879999,3,2,1,321,6,Can't lose them
2314,595,2,1301.7899781,4,3,3,433,10,Loyal Customers
2315,585,4,4049.2200717700002,4,3,2,432,9,Recent Customers
2316,215,16,5274.360035,3,1,2,312,6,Can't lose them
2317,213,11,6731.4599612600005,3,2,1,321,6,Can't lose them
2318,236,16,6358.66000682,3,1,1,311,5,At Risk
2319,243,23,9939.45011865,3,1,1,311,5,At Risk
2320,307,22,9984.330115910001,3,1,1,311,5,At Risk
2321,404,22,6883.170062339999,4,1,1,411,6,Can't lose them
2322,186,16,6281.7099875799995,3,1,1,311,5,At Risk
2323,241,11,4647.0500264,3,2,2,322,7,Customers Needing Attention
2324,362,9,3937.62003714,4,2,2,422,8,Promising
2325,167,23,9052.550113460002,3,1,1,311,5,At Risk
2326,467,15,5379.2700119,4,2,2,422,8,Promising
2327,628,12,2671.39001448,4,2,2,422,8,Promising
2328,406,18,7759.1799663599995,4,1,1,411,6,Can't lose them
2329,207,16,5085.10995493,3,1,2,312,6,Can't lose them
2330,154,33,14357.30004129,2,1,1,211,4,Lost
2331,704,6,4621.9400785,4,3,2,432,9,Recent Customers
2332,410,2,1173.7099913,4,3,3,433,10,Loyal Customers
2333,294,7,1833.47001644,3,3,3,333,9,Recent Customers
2334,357,19,13140.000045699999,4,1,1,411,6,Can't lose them
2335,224,24,9795.89006392,3,1,1,311,5,At Risk
2336,130,19,8258.60009403,2,1,1,211,4,Lost
2337,282,11,7672.750129259999,3,2,1,321,6,Can't lose them
2338,481,4,1062.5800017600002,4,3,3,433,10,Loyal Customers
2339,128,9,4634.0299837,2,2,2,222,6,Can't lose them
2340,255,6,972.59002314,3,3,3,333,9,Recent Customers
2341,488,18,7177.70005227,4,1,1,411,6,Can't lose them
2342,502,6,3042.87002954,4,3,2,432,9,Recent Customers
2343,345,7,2547.7600251599997,4,3,3,433,10,Loyal Customers
2344,340,6,983.10001356,4,3,3,433,10,Loyal Customers
2345,508,14,5904.4000965000005,4,2,2,422,8,Promising
2346,216,10,5296.86000828,3,2,2,322,7,Customers Needing Attention
2347,228,8,2484.39002588,3,2,3,323,8,Promising
2348,423,9,4912.96005299,4,2,2,422,8,Promising
2349,276,18,7959.010074420001,3,1,1,311,5,At Risk
2350,400,12,5486.63999369,4,2,2,422,8,Promising
2351,331,7,3193.0099639,4,3,2,432,9,Recent Customers
2352,179,13,6851.960029759999,3,2,1,321,6,Can't lose them
2353,628,4,1737.24999645,4,3,3,433,10,Loyal Customers
2354,360,13,5860.79009594,4,2,2,422,8,Promising
2355,258,9,3425.570053,3,2,2,322,7,Customers Needing Attention
2356,136,14,6215.100101149999,2,2,1,221,5,At Risk
2357,160,16,5573.62003336,3,1,2,312,6,Can't lose them
2358,441,8,6049.4299166,4,2,1,421,7,Customers Needing Attention
2359,696,6,1971.6299781999999,4,3,3,433,10,Loyal Customers
2360,478,8,3110.51006313,4,2,2,422,8,Promising
2361,123,11,4933.7200700700005,2,2,2,222,6,Can't lose them
2362,257,32,10616.140178680002,3,1,1,311,5,At Risk
2363,171,15,6046.219982160001,3,2,1,321,6,Can't lose them
2364,234,15,9856.169903799999,3,2,1,321,6,Can't lose them
2365,159,24,10817.63004341,2,1,1,211,4,Lost
2366,327,14,4780.960014570001,4,2,2,422,8,Promising
2367,279,26,9583.53012087,3,1,1,311,5,At Risk
2368,157,22,8868.820093319999,2,1,1,211,4,Lost
2369,282,9,4782.07010255,3,2,2,322,7,Customers Needing Attention
2370,392,13,3826.8400348600003,4,2,2,422,8,Promising
2371,289,10,4393.94008995,3,2,2,322,7,Customers Needing Attention
2372,131,12,5516.7700122999995,2,2,2,222,6,Can't lose them
2373,160,27,12603.310062019998,3,1,1,311,5,At Risk
2374,351,8,1795.5100365099997,4,2,3,423,9,Recent Customers
2375,152,18,7921.800056680001,2,1,1,211,4,Lost
2376,222,11,4067.90998283,3,2,2,322,7,Customers Needing Attention
2377,157,13,7126.23004916,2,2,1,221,5,At Risk
2378,287,17,6683.6600876600005,3,1,1,311,5,At Risk
2379,946,5,1674.5899961599998,4,3,3,433,10,Loyal Customers
2380,432,6,2493.11003095,4,3,3,433,10,Loyal Customers
2381,184,19,6918.31999976,3,1,1,311,5,At Risk
2382,238,15,7574.05998624,3,2,1,321,6,Can't lose them
2383,467,13,3769.1300047,4,2,2,422,8,Promising
2384,148,29,10226.290079590002,2,1,1,211,4,Lost
2385,167,12,5514.56007008,3,2,2,322,7,Customers Needing Attention
2386,273,14,5018.630081259998,3,2,2,322,7,Customers Needing Attention
2387,162,17,8513.9900976,3,1,1,311,5,At Risk
2388,484,7,1679.9400330199999,4,3,3,433,10,Loyal Customers
2389,257,31,12578.000042049998,3,1,1,311,5,At Risk
2390,434,8,1857.0400085699998,4,2,3,423,9,Recent Customers
2391,383,12,5508.349979119999,4,2,2,422,8,Promising
2392,277,9,4282.66992967,3,2,2,322,7,Customers Needing Attention
2393,921,5,533.97000882,4,3,3,433,10,Loyal Customers
2394,127,19,5428.770080399999,2,1,2,212,5,At Risk
2395,316,14,4383.42003633,4,2,2,422,8,Promising
2396,519,1,359.980011,4,4,3,443,11,Champions
2397,269,18,9841.19004439,3,1,1,311,5,At Risk
2398,566,9,3598.63006232,4,2,2,422,8,Promising
2399,186,3,604.0900038,3,3,3,333,9,Recent Customers
2400,260,8,3035.1900062100003,3,2,2,322,7,Customers Needing Attention
2401,355,13,7293.549995499999,4,2,1,421,7,Customers Needing Attention
2402,422,24,10834.02000052,4,1,1,411,6,Can't lose them
2403,332,26,10402.62999762,4,1,1,411,6,Can't lose them
2404,552,18,9819.07002517,4,1,1,411,6,Can't lose them
2405,530,7,1824.55996712,4,3,3,433,10,Loyal Customers
2406,388,16,9489.500083300001,4,1,1,411,6,Can't lose them
2407,196,14,6377.129997829999,3,2,1,321,6,Can't lose them
2408,210,5,1083.7000198599999,3,3,3,333,9,Recent Customers
2409,224,8,2511.6800384800003,3,2,3,323,8,Promising
2410,374,11,5298.3399811399995,4,2,2,422,8,Promising
2411,291,4,3612.0501098000004,3,3,2,332,8,Promising
2412,236,8,4085.1000059,3,2,2,322,7,Customers Needing Attention
2413,205,4,2408.5600282,3,3,3,333,9,Recent Customers
2414,371,18,8870.21007153,4,1,1,411,6,Can't lose them
2415,348,9,5192.0900573,4,2,2,422,8,Promising
2416,233,11,2098.44999297,3,2,3,323,8,Promising
2417,193,25,12045.800144199999,3,1,1,311,5,At Risk
2418,281,18,5857.9500732000015,3,1,2,312,6,Can't lose them
2419,163,17,7508.400146219999,3,1,1,311,5,At Risk
2420,291,18,6379.40008516,3,1,1,311,5,At Risk
2421,446,8,3930.13007342,4,2,2,422,8,Promising
2422,283,13,5259.4501188799995,3,2,2,322,7,Customers Needing Attention
2423,217,15,3590.7800483100004,3,2,2,322,7,Customers Needing Attention
2424,123,14,5195.84995692,2,2,2,222,6,Can't lose them
2425,288,14,4816.490009539999,3,2,2,322,7,Customers Needing Attention
2426,541,5,2164.079979,4,3,3,433,10,Loyal Customers
2427,258,17,7668.01005538,3,1,1,311,5,At Risk
2428,274,5,3478.9500656,3,3,2,332,8,Promising
2429,144,27,7625.680053709999,2,1,1,211,4,Lost
2430,318,19,8286.24006031,4,1,1,411,6,Can't lose them
2431,208,9,3513.48999022,3,2,2,322,7,Customers Needing Attention
2432,518,10,5012.2199935,4,2,2,422,8,Promising
2433,131,28,11348.390011,2,1,1,211,4,Lost
2434,216,8,3803.6900708400003,3,2,2,322,7,Customers Needing Attention
2435,774,17,6700.47996923,4,1,1,411,6,Can't lose them
2436,206,13,5440.610101339999,3,2,2,322,7,Customers Needing Attention
2437,315,8,2691.4700165000004,4,2,2,422,8,Promising
2438,590,9,3855.35999133,4,2,2,422,8,Promising
2439,739,12,7638.43007666,4,2,1,421,7,Customers Needing Attention
2440,630,10,3478.8999860799995,4,2,2,422,8,Promising
2441,124,17,5714.7600431500005,2,1,2,212,5,At Risk
2442,252,10,3234.1300314000005,3,2,2,322,7,Customers Needing Attention
2443,418,6,2648.0400397099997,4,3,2,432,9,Recent Customers
2444,172,37,17253.32013296,3,1,1,311,5,At Risk
2445,173,10,2865.2900313600003,3,2,2,322,7,Customers Needing Attention
2446,345,19,13507.84012616,4,1,1,411,6,Can't lose them
2447,138,24,11095.540042659999,2,1,1,211,4,Lost
2448,125,11,3180.35002512,2,2,2,222,6,Can't lose them
2449,576,4,1954.0400696,4,3,3,433,10,Loyal Customers
2451,138,31,10868.23005409,2,1,1,211,4,Lost
2452,492,13,5265.66001129,4,2,2,422,8,Promising
2453,185,26,9342.1000595,3,1,1,311,5,At Risk
2454,202,15,7564.52997982,3,2,1,321,6,Can't lose them
2455,600,11,3340.9800298399996,4,2,2,422,8,Promising
2456,331,10,3830.94007102,4,2,2,422,8,Promising
2457,513,8,2322.2199858000004,4,2,3,423,9,Recent Customers
2458,198,10,5472.120071259999,3,2,2,322,7,Customers Needing Attention
2459,265,9,2346.16997175,3,2,3,323,8,Promising
2460,471,13,5254.990045569999,4,2,2,422,8,Promising
2461,269,19,5500.730098869999,3,1,2,312,6,Can't lose them
2462,229,28,14086.03002904,3,1,1,311,5,At Risk
2463,185,10,5485.660026760001,3,2,2,322,7,Customers Needing Attention
2464,141,20,7267.140113619999,2,1,1,211,4,Lost
2465,445,2,975.88000488,4,3,3,433,10,Loyal Customers
2466,183,21,5433.1700476999995,3,1,2,312,6,Can't lose them
2467,446,26,12517.16001875,4,1,1,411,6,Can't lose them
2468,490,12,3706.819969179999,4,2,2,422,8,Promising
2469,155,24,8778.370024349999,2,1,1,211,4,Lost
2470,317,14,6736.440063439999,4,2,1,421,7,Customers Needing Attention
2471,539,13,4712.18001189,4,2,2,422,8,Promising
2472,211,11,2650.8300208699998,3,2,2,322,7,Customers Needing Attention
2473,152,19,4364.820068319999,2,1,2,212,5,At Risk
2474,442,5,4673.5200274,4,3,2,432,9,Recent Customers
2475,138,21,7437.4301794799985,2,1,1,211,4,Lost
2476,437,17,8817.01992856,4,1,1,411,6,Can't lose them
2477,303,13,2791.6600398900005,3,2,2,322,7,Customers Needing Attention
2478,149,17,11479.000150650001,2,1,1,211,4,Lost
2479,264,4,830.94002154,3,3,3,333,9,Recent Customers
2480,531,5,972.9899901599999,4,3,3,433,10,Loyal Customers
2481,580,11,3407.2100695299996,4,2,2,422,8,Promising
2482,196,13,8517.40000536,3,2,1,321,6,Can't lose them
2483,361,15,3773.5200578600006,4,2,2,422,8,Promising
2484,128,29,12266.66004969,2,1,1,211,4,Lost
2485,298,17,7071.79012286,3,1,1,311,5,At Risk
2486,309,13,4721.31000538,4,2,2,422,8,Promising
2487,463,8,3573.1799622999997,4,2,2,422,8,Promising
2488,282,16,8294.25005662,3,1,1,311,5,At Risk
2489,535,4,3092.5299989,4,3,2,432,9,Recent Customers
2490,779,9,5470.4999694,4,2,2,422,8,Promising
2491,235,6,2476.65000141,3,3,3,333,9,Recent Customers
2492,179,12,5612.999992059999,3,2,2,322,7,Customers Needing Attention
2493,227,7,2790.639988,3,3,2,332,8,Promising
2494,219,21,6325.290061899999,3,1,1,311,5,At Risk
2495,173,17,6455.15003183,3,1,1,311,5,At Risk
2496,495,12,3919.1000060700003,4,2,2,422,8,Promising
2497,408,12,6584.490050920001,4,2,1,421,7,Customers Needing Attention
2498,405,13,4282.42000791,4,2,2,422,8,Promising
2499,298,7,2559.6799926,3,3,3,333,9,Recent Customers
2500,630,6,2010.30005828,4,3,3,433,10,Loyal Customers
2501,407,15,8700.62999736,4,2,1,421,7,Customers Needing Attention
2502,190,18,7233.9200479,3,1,1,311,5,At Risk
2503,879,12,3760.76000182,4,2,2,422,8,Promising
2504,230,22,10792.050049420002,3,1,1,311,5,At Risk
2505,756,12,3937.96002573,4,2,2,422,8,Promising
2506,1031,2,2252.4799808,4,3,3,433,10,Loyal Customers
2507,632,8,3141.2300415,4,2,2,422,8,Promising
2508,215,31,13571.79013432,3,1,1,311,5,At Risk
2509,531,11,1717.45002359,4,2,3,423,9,Recent Customers
2510,157,16,8443.22000111,2,1,1,211,4,Lost
2511,382,15,5123.540014489999,4,2,2,422,8,Promising
2512,1112,4,1490.7599717,4,3,3,433,10,Loyal Customers
2513,237,13,4981.010028840001,3,2,2,322,7,Customers Needing Attention
2514,258,25,10509.90005523,3,1,1,311,5,At Risk
2515,367,16,5752.94001784,4,1,2,412,7,Customers Needing Attention
2516,396,6,2027.68002316,4,3,3,433,10,Loyal Customers
2517,696,10,2466.45001974,4,2,3,423,9,Recent Customers
2518,121,6,3675.9499282400006,2,3,2,232,7,Customers Needing Attention
2519,303,21,7662.669984980001,3,1,1,311,5,At Risk
2520,238,15,5811.7400874800005,3,2,2,322,7,Customers Needing Attention
2521,368,11,5260.880092560001,4,2,2,422,8,Promising
2522,718,9,4947.3600845,4,2,2,422,8,Promising
2523,186,10,3681.47998826,3,2,2,322,7,Customers Needing Attention
2524,383,11,4724.59001956,4,2,2,422,8,Promising
2525,153,20,6686.7299921899985,2,1,1,211,4,Lost
2526,200,9,4924.429947219999,3,2,2,322,7,Customers Needing Attention
2527,500,4,901.0400238,4,3,3,433,10,Loyal Customers
2528,123,25,8775.62000275,2,1,1,211,4,Lost
2529,178,6,5237.9100268,3,3,2,332,8,Promising
2530,132,14,8594.790148129998,2,2,1,221,5,At Risk
2531,574,18,6812.67999262,4,1,1,411,6,Can't lose them
2532,467,22,9218.88007346,4,1,1,411,6,Can't lose them
2533,612,10,4891.9800533,4,2,2,422,8,Promising
2534,377,11,3193.76002875,4,2,2,422,8,Promising
2535,523,3,592.88000486,4,3,3,433,10,Loyal Customers
2536,988,8,1956.06999584,4,2,3,423,9,Recent Customers
2537,152,26,6368.13007329,2,1,1,211,4,Lost
2538,593,14,7731.380122879999,4,2,1,421,7,Customers Needing Attention
2539,483,11,5214.56996912,4,2,2,422,8,Promising
2540,133,25,9841.550113680001,2,1,1,211,4,Lost
2541,198,9,5415.77008034,3,2,2,322,7,Customers Needing Attention
